"name","id","lat","lon"
"Port Aransas, Mustang Beach Airport, TX","KRAS",27.8118,-97.0888
"Port Isabel, Port Isabel-Cameron County Airport, TX","KPIL",26.1662,-97.3459
"Port Lavaca - Calhoun County Airport, TX","KPKV",28.654,-96.6813
"Presidio Lely International Airport, TX","KPRS",29.63421,-104.36149
"Randolph Air Force Base, TX","KRND",29.5297,-98.2789
"Ranger, TX","K6P9",32.4301,-98.5946
"Robert R Wells Jr Airport, TX","K66R",29.6411,-96.5158
"Rockport Aransas County Airport, TX","KRKP",28.0868,-97.0446
"Rocksprings, Edwards County Airport, TX","KECU",29.9469,-100.174
"Rockwall Municipal Airport, TX","KF46",32.9322,-96.43484
"Rusk County Airport, TX","KRFI",32.1417,-94.8517
"San Angelo, Mathis Field, TX","KSJT",31.3577,-100.496
"San Antonio Boerne Stage Field, TX","K5C1",29.7239,-98.6946
"San Antonio, San Antonio International Airport, TX","KSAT",29.5337,-98.4698
"San Antonio, Stinson Municipal Airport, TX","KSSF",29.337,-98.4711
"San Marcos, San Marcos Municipal Airport, TX","KHYI",29.8927,-97.863
"Seminole, Gaines County Airport, TX","KGNC",32.6753,-102.653
"Sherman/Denison, Grayson County Airport, TX","KGYI",33.7141,-96.6737
"Snyder, Winston Field Airport, TX","KSNK",32.6934,-100.95
"Sonora, Sonora Municipal Airport, TX","KSOA",30.5857,-100.649
"Stephens County Airport, TX","KBKD",32.719,-98.891
"Stephenville, Clark Field Municipal Airport, TX","KSEP",32.2153,-98.1777
"Sulphur Springs, Sulphur Springs Municipal Airport, TX","KSLR",33.1598,-95.6211
"Sweetwater, Avenger Field Airport, TX","KSWW",32.4674,-100.467
"Temple, Draughon-Miller Central Texas Regional Airport, TX","KTPL",31.1525,-97.4078
"Terrell, Terrell Municipal Airport, TX","KTRL",32.7092,-96.2674
"Tyler, Tyler Pounds Field, TX","KTYR",32.3541,-95.4024
"Uvalde, Garner Field Airport, TX","KUVA",29.2113,-99.7436
"Vernon, Wilbarger County Airport, TX","KF05",34.22556,-99.28361
"Victoria, Victoria Regional Airport, TX","KVCT",28.8526,-96.9185
"Waco, Mc Gregor Executive Airport, TX","KPWG",31.4849,-97.3165
"Waco, Waco Regional Airport, TX","KACT",31.6113,-97.2305
"Waco-James Connally Airport, TX","KCNW",31.6378,-97.0741
"Wharton, Wharton Regional Airport, TX","KARM",29.2543,-96.1544
"Wichita Falls, Sheppard Air Force Base, TX","KSPS",33.9888,-98.4919
"Wink, Winkler County Airport, TX","KINK",31.7796,-103.201
"Zapata, TX, TX","KAPY",26.9688,-99.2489
"Blanding Municipal Airport, UT","KBDG",37.5833,-109.483
"Bolinder Field-Tooele Valley Airport, UT","KTVY",40.6123,-112.351
"Brigham City Regional Airport, UT","KBMC",41.5524,-112.062
"Bryce Canyon Airport, UT","KBCE",37.7064,-112.145
"Cedar City Municipal Airport, UT","KCDC",37.701,-113.099
"Delta, Delta Municipal Airport, UT","KDTA",39.3806,-112.508
"Hanksville, UT","KHVE",38.418,-110.704
"Heber Valley Airport, UT","KHCR",40.48,-111.43
"Hill Air Force Base, UT","KHIF",41.12403,-111.97309
"Logan-Cache Airport, UT","KLGU",41.7912,-111.852
"Michael Army Airfield - Dugway Proving Ground, UT","KDPG",40.1994,-112.937
"Milford Municipal Airport, UT","KMLF",38.4266,-113.012
"Moab, Canyonlands Field, UT","KCNY",38.755,-109.755
"Ogden-Hinckley Airport, UT","KOGD",41.1959,-112.012
"Price - Carbon County Regional Airport, UT","KPUC",39.6139,-110.751
"Provo, Provo Municipal Airport, UT","KPVU",40.2192,-111.723
"ROOSEVELT, UT","K74V",40.28,-110.05
"Salt Lake City, Salt Lake City International Airport, UT","KSLC",40.7884,-111.978
"Salt Lake City, Salt Lake City Municipal 2 Airport, UT","KU42",40.6196,-111.99016
"St George Regional Airport, UT","KSGU",37.03639,-113.51031
"Vernal Airport, UT","KVEL",40.4409,-109.51
"Wendover Airport, UT","KENV",40.7187,-114.031
"Abingdon, VA","KVJI",36.6871,-82.0333
"Ashland, Hanover County Municipal Airport, VA","KOFP",37.709,-77.4367
"Bridgewater Air Park, VA","KVBW",38.37,-78.97
"Brookneal/Campbell County Airport, VA","K0V4",37.1417,-79.0164
"Charlottesville-Albemarle Airport, VA","KCHO",38.1386,-78.4529
"Chase City Municipal Airport, VA","KCXE",36.7883,-78.5016
"Chesapeake, Chesapeake Municipal Airport, VA","KCPK",36.6656,-76.3207
"Chesterfield County Airport, VA","KFCI",37.4065,-77.525
"Clarksville / Marks, VA","KW63",36.6,-78.56667
"Crewe Municipal Airport, VA","KW81",37.181,-78.0983
"Culpeper Regional Airport, VA","KCJR",38.5267,-77.8589
"Danville, Danville Regional Airport, VA","KDAN",36.5729,-79.3361
"Dublin / New River Valley, VA","KPSK",37.1373,-80.6785
"Eagles Nest Airport, VA","KW13",38.0769,-78.9444
"Emporia, Emporia-Greensville Regional Airport, VA","KEMV",36.6869,-77.4828
"Farmville, VA","KFVX",37.3575,-78.4378
"Fentress, Naval Auxiliary Landing Field, VA","KNFE",36.6951,-76.1355
"Fort Belvoir, VA","KDAA",38.715,-77.181
"Fort Eustis / Felker, VA","KFAF",37.1325,-76.6088
"Franklin / J B Rose, VA","KFKN",36.6981,-76.9038
"Fredericksburg, Shannon Airport, VA","KEZF",38.2668,-77.4492
"Front Royal-warren County Airport, VA","KFRR",38.9175,-78.2535
"Ft. Pickett / Blackstone, VA","KBKT",37.0742,-77.9575
"Gordonsville Municipal Airport, VA","KGVE",38.15,-78.17
"Hillsville, VA","KHLX",36.7661,-80.8236
"Hot Springs / Ingalls, VA","KHSP",37.9514,-79.8339
"Lake Anna Airport, VA","K7W4",37.9658,-77.7459
"Langley Air Force Base, VA","KLFI",37.0829,-76.3605
"Lawrenceville/Brunswick Municipal Airport, VA","KLVL",36.7728,-77.7943
"Lee County Airport, VA","K0VG",36.65408,-83.21783
"Leesburg / Godfrey, VA","KJYO",39.078,-77.5575
"Louisa, Louisa County Airport/Freeman Field, VA","KLKU",38.0098,-77.9701
"Lunenburg County Airport, VA","KW31",36.9601,-78.185
"Luray Caverns, VA","KLUA",38.67,-78.5
"Lynchburg, Lynchburg Regional Airport, VA","KLYH",37.3267,-79.2004
"Manassas, Manassas Regional Airport/Harry P. Davis Field, VA","KHEF",38.7214,-77.5154
"Marion / Wytheville, VA","KMKJ",36.8949,-81.3499
"Martinsville, VA","KMTV",36.6307,-80.0183
"Melfa / Accomack Airport, VA","KMFV",37.6469,-75.7611
"New Kent County, VA","KW96",37.5032,-77.1255
"New Market Airport, VA","K8W2",38.6557,-78.7081
"Newport News, Newport News / Williamsburg International Airport, VA","KPHF",37.1319,-76.493
"Norfolk Hampton Roads Executive Airport, VA","KPVG",36.7802,-76.4488
"Norfolk, Naval Air Station, VA","KNGU",36.9376,-76.2893
"Norfolk, Norfolk International Airport, VA","KORF",36.8946,-76.2012
"Orange, Orange County Airport, VA","KOMH",38.2472,-78.0456
"Petersburg, Dinwiddie County Airport, VA","KPTB",37.1838,-77.5074
"Quantico Marine Corps Airfield - Turner Field, VA","KNYG",38.5017,-77.3053
"Richmond, Richmond International Airport, VA","KRIC",37.5052,-77.3197
"Roanoke, Roanoke Regional Airport, VA","KROA",37.3255,-79.9754
"Saluda Hummel Field, VA","KW75",37.6024,-76.4467
"South Hill, Mecklenburg-Brunswick Regional Airport, VA","KAVC",36.6883,-78.0545
"Stafford, Stafford Regional Airport, VA","KRMN",38.3981,-77.4555
"Staunton / Shenandoah, VA","KSHD",38.2638,-78.8964
"Suffolk, Suffolk Municipal Airport, VA","KSFQ",36.6824,-76.6019
"Tangier Island Airport, VA","KTGI",37.8251,-75.9978
"Tappahannock-Essex County Airport, VA","KXSA",37.8596,-76.8941
"Tazewell County Airport, VA","KJFZ",37.0637,-81.7983
"Virginia Beach, Oceana, Naval Air Station, VA","KNTU",36.8207,-76.0335
"Virginia Tech Airport, VA","KBCB",37.2076,-80.4078
"Wakefield Municipal Airport, VA","KAKQ",36.9872,-77.0011
"Wallops Flight Facility Airport, VA","KWAL",37.9402,-75.4664
"Warrenton-Fauquier Airport, VA","KHWY",38.5863,-77.7106
"Washington/Dulles International Airport, DC, VA","KIAD",38.9445,-77.4558
"Washington/Reagan National Airport, DC, VA","KDCA",38.8521,-77.0377
"West Point, Middle Peninsula Regional Airport, VA","KFYJ",37.5212,-76.7647
"William M Tuck Airport, VA","KW78",36.71,-78.848
"Williamsburg-Jamestown Airport, VA","KJGG",37.2392,-76.7161
"Winchester Regional, VA","KOKV",39.1435,-78.1444
"Wise / Lonesome Pine, VA","KLNP",36.9875,-82.53
"Barre / Montpelier, Knapp State Airport, VT","KMPV",44.2035,-72.5623
"Bennington Morse State Airport, VT","KDDH",42.8913,-73.2464
"Burlington, Burlington International Airport, VT","KBTV",44.4719,-73.1533
"Caledonia County Airport, VT","KCDA",44.5691,-72.018
"Franklin County State Airport, VT","KFSO",44.9403,-73.0975
"Middlebury State Airport, VT","K6B0",43.9848,-73.0959
"Morrisville-Stowe State Airport, VT","KMVL",44.5346,-72.614
"Northeast Kingdom International Airport, VT","KEFK",44.8888,-72.2292
"Rutland-Southern Vermont Regional Airport, VT","KRUT",43.5294,-72.9496
"Springfield, Hartness State Springfield Airport, VT","KVSF",43.3436,-72.5173
"St. Johnsbury - Fairbanks, VT","K1V4",44.4201,-72.0193
"Arlington Municipal Airport, WA","KAWO",48.1607,-122.159
"Bellingham, Bellingham International Airport, WA","KBLI",48.7928,-122.538
"Boeing Field - King County International Airport, WA","KBFI",47.53,-122.302
"Bremerton, Bremerton National Airport, WA","KPWT",47.4902,-122.765
"Burlington/Mount Vernon, Skagit Regional Airport, WA","KBVS",48.4709,-122.421
"Chehalis-Centralia Airport, WA","KCLS",46.677,-122.983
"Deer Park, Deer Park Airport, WA","KDEW",47.9666,-117.427
"Eastsound, Orcas Island Airport, WA","KORS",48.7082,-122.91
"Ellensburg, Ellensburg Bowers Field, WA","KELN",47.033,-120.531
"Ephrata, Ephrata Municipal Airport, WA","KEPH",47.3076,-119.516
"Everett Snohomish County, WA","KPAE",47.9063,-122.282
"Fairchild Air Force Base, WA","KSKA",47.6151,-117.656
"Fort Lewis / Gray U. S. Army Airfield, WA","KGRF",47.0792,-122.581
"Friday Harbor Airport, WA","KFHR",48.522,-123.024
"Grant County Airport, WA","KMWH",47.2077,-119.32
"Hoquiam, Bowerman Airport, WA","KHQM",46.9712,-123.937
"Olympia, Olympia Airport, WA","KOLM",46.9694,-122.903
"Omak Airport, WA","KOMK",48.4644,-119.518
"Pearson Airfield, WA","KVUO",45.6205,-122.656
"Pierce County-Thun Field, WA","KPLU",47.1039,-122.287
"Port Angeles Coast Guard Air Station, WA","KNOW",48.1415,-123.414
"Port Angeles Fairchild International Airport, WA","KCLM",48.1202,-123.5
"Port Townsend Jefferson County International Airport, WA","K0S9",48.05517,-122.81159
"Pullman / Moscow Regional Airport, WA","KPUW",46.7439,-117.11
"Quillayute, Quillayute State Airport, WA","KUIL",47.9366,-124.563
"Renton Municipal Airport, WA","KRNT",47.4931,-122.216
"Richland Airport, WA","KRLD",46.3056,-119.304
"Seattle, Seattle-Tacoma International Airport, WA","KSEA",47.449,-122.309
"Shelton, Shelton Sanderson Field, WA","KSHN",47.2336,-123.148
"Southwest Washington Regional Airport, WA","KKLS",46.118,-122.898
"Spokane, Felts Field, WA","KSFF",47.6828,-117.323
"Spokane, Spokane International Airport, WA","KGEG",47.6199,-117.534
"Stampede Pass, WA","KSMP",47.28,-121.33
"Sunnyside Municipal Airport, WA","K1S5",46.3271,-119.9704
"Tacoma / McChord Air Force Base, WA","KTCM",47.1377,-122.476
"Tacoma, Tacoma Narrows Airport, WA","KTIW",47.2679,-122.578
"The Dalles Municipal Airport, WA","KDLS",45.6185,-121.167
"Tri-Cities Airport, WA","KPSC",46.2647,-119.119
"Walla Walla Regional Airport, WA","KALW",46.0949,-118.288
"Wenatchee - Pangborn Memorial Airport, WA","KEAT",47.3989,-120.207
"Whidbey Island Naval Air Station - Ault Field, WA","KNUW",48.3518,-122.656
"Yakima Air Terminal - McAllister Field, WA","KYKM",46.5682,-120.544
"Appleton-Outagamie, WI","KATW",44.2581,-88.5191
"Baraboo Wisconsin Dells Airport, WI","KDLL",43.5227,-89.7702
"Black River Falls Area Airport, WI","KBCK",44.2507,-90.8553
"Boscobel, Boscobel Airport, WI","KOVS",43.1602,-90.6755
"Burlington Municipal Airport, WI","KBUU",42.6907,-88.3046
"Chetek Municipal Southworth Airport, WI","KY23",45.3106,-91.6381
"Chippewa Valley Regional Airport, WI","KEAU",44.8658,-91.4843
"Clintonville Municipal Airport, WI","KCLI",44.6138,-88.7313
"Cumberland, WI","KUBE",45.506,-91.9811
"Door County Cherryland Airport, WI","KSUE",44.8437,-87.4215
"Eagle River Union Airport, WI","KEGV",45.9323,-89.2683
"East Troy Municipal Airport, WI","K57C",42.7972,-88.3726
"Ephraim-Gibraltar Airport, WI","K3D2",45.1357,-87.1881
"Fond Du Lac County Airport, WI","KFLD",43.7712,-88.4884
"Green Bay, Austin Straubel International Airport, WI","KGRB",44.4851,-88.1296
"Iowa County Airport, WI","KMRJ",42.8868,-90.2362
"Janesville-Rock County, WI","KJVL",42.6203,-89.0416
"John F Kennedy Memorial Airport, WI","KASX",46.5485,-90.919
"Juneau, Dodge County Airport, WI","KUNU",43.4266,-88.7032
"Kenosha, Kenosha Regional Airport, WI","KENW",42.5957,-87.9278
"L O Simenstad Municipal Airport, WI","KOEO",45.31,-92.6919
"La Crosse - La Crosse Regional Airport, WI","KLSE",43.879,-91.2567
"La Pointe - Major Gilbert Field, WI","K4R5",46.7887,-90.7587
"Ladysmith - Rusk County Airport, WI","KRCX",45.4968,-91.0005
"Land O' Lakes, Kings Land O' Lakes Airport, WI","KLNL",46.154,-89.2121
"Langlade County Airport, WI","KAIG",45.1542,-89.1107
"Lone Rock Tri-County Regional Airport, WI","KLNR",43.2117,-90.1816
"Madison, Dane County Regional-Truax Field, WI","KMSN",43.1399,-89.3375
"Manitowish Waters Airport, WI","KD25",46.12035,-89.88016
"Manitowoc, Manitowoc County Airport, WI","KMTW",44.1288,-87.6806
"Marshfield, Marshfield Municipal Airport, WI","KMFI",44.6369,-90.1893
"Menomonie Municipal Airport-Score Field, WI","KLUM",44.8923,-91.8679
"Merrill, Merrill Municipal Airport, WI","KRRL",45.1989,-89.7129
"Middleton Muni - Morey Field, WI","KC29",43.1142699,-89.5315336
"Milwaukee, General Mitchell International Airport, WI","KMKE",42.9472,-87.8966
"Milwaukee-Timmerman, WI","KMWC",43.1104,-88.0344
"Minocqua/Woodruff, Lakeland Airport/Noble F. Lee Memorial Field, WI","KARV",45.9279,-89.7309
"Monroe Municipal Airport, WI","KEFT",42.6149,-89.5904
"Mosinee, WI","KCWA",44.7776,-89.6668
"New Lisbon Mauston Airport, WI","K82C",43.8387,-90.1377
"New Richmond Municipal Airport, WI","KRNH",45.1483,-92.5381
"Oconto J. Douglas Bake Municipal Airport, WI","KOCQ",44.8742,-87.9096
"Phillips / Price County, WI","KPBH",45.709,-90.4025
"Platteville Municipal Airport, WI","KPVB",42.6894,-90.4444
"Prairie Du Chien Municipal Airport, WI","KPDC",43.0193,-91.1237
"Racine, Batten International Airport, WI","KRAC",42.7606,-87.8152
"Red Wing - Red Wing Regional Airport, WI","KRGK",44.5894,-92.485
"Reedsburg Municipal Airport, WI","KC35",43.5259,-89.9832
"Rhinelander, Rhinelander-Oneida County Airport, WI","KRHI",45.6312,-89.4675
"Rice Lake, Rice Lake Regional-Carl's Field Airport, WI","KRPD",45.419,-91.7735
"Richard I. Bong Airport, WI","KSUW",46.6897,-92.0947
"Sawyer County Airport, WI","KHYR",46.0252,-91.4443
"Shawano Municipal Airport, WI","KEZS",44.787,-88.559
"Sheboygan County Memorial Airport, WI","KSBM",43.7696,-87.8514
"Siren, Burnett County Airport, WI","KRZN",45.8227,-92.3725
"Solon Springs Municipal Airport, WI","KOLG",46.3148,-91.8164
"Sparta, Sparta / Fort McCoy Airport, WI","KCMY",43.9583,-90.7379
"Stevens Point Municipal Airport, WI","KSTE",44.5452,-89.5303
"Taylor County Airport, WI","KMDZ",45.101,-90.3033
"Tomahawk Regional Airport, WI","KTKV",45.4691,-89.8057
"Viroqua Municipal Airport, WI","KY51",43.5794,-90.9131
"Volk / Camp Douglas, WI","KVOK",43.939,-90.2534
"Washington Island, WI","K2P2",45.3883,-86.924
"Watertown, WI","KRYV",43.1696,-88.7232
"Waukesha County Airport, WI","KUES",43.041,-88.2371
"Waupaca Municipal Airport, WI","KPCZ",44.3333,-89.0198
"Wausau Downtown Airport, WI","KAUW",44.9262,-89.6266
"Wautoma, Wautoma Municipal Airport, WI","KY50",44.04139,-89.30444
"West Bend Municipal Airport, WI","KETB",43.4222,-88.1279
"Wisconsin Rapids, Alexander Field South Wood County Airport, WI","KISW",44.3603,-89.839
"Wittman Regional Airport, WI","KOSH",43.9844,-88.557
"Beckley, Raleigh County Memorial Airport, WV","KBKW",37.7873,-81.1242
"Bluefield, Mercer County Airport, WV","KBLF",37.2958,-81.2077
"Buckhannon, Upshur County Regional Airport, WV","KW22",39,-80.26667
"Charleston, Yeager Airport, WV","KCRW",38.3731,-81.5932
"Clarksburg, Clarksburg Benedum Airport, WV","KCKB",39.2966,-80.2281
"Cumberland, Greater Cumberland Regional Airport, WV","KCBE",39.6154,-78.7609
"Eastern WV Regional Airport/Shepherd Field, WV","KMRB",39.4019,-77.9846
"Elkins, Elkins-Randolph County-Jennings Randolph Field, WV","KEKN",38.8894,-79.8571
"Huntington, Tri-State Airport, WV","KHTS",38.3667,-82.558
"Lewisburg / Greenbrier, WV","KLWB",37.8583,-80.3995
"Logan County Airport, WV","K6L4",37.8557,-81.9159
"Morgantown Municipal-Hart Field, WV","KMGW",39.6429,-79.9163
"Parkersburg, Mid-Ohio Valley Regional Airport, WV","KPKB",39.3451,-81.4392
"Petersburg, Grant County Airport, WV","KW99",38.98333,-79.13333
"Pineville, Kee Field Airport, WV","KI16",37.60028,-81.55917
"Wheeling, Wheeling Ohio County Airport, WV","KHLG",40.175,-80.6463
"Afton WY, WY","KAFO",42.7112,-110.942
"Alpine, WY","K46U",43.1846,-111.0424
"Big Piney - Marbleton Airport, WY","KBPI",42.5851,-110.111
"Boysen, WY","KTBX",43.47,-108.23
"Buffalo - Johnson County Airport, WY","KBYG",44.3811,-106.722
"Casper, Natrona County International Airport, WY","KCPR",42.908,-106.464
"Cheyenne, Cheyenne Airport, WY","KCYS",41.1557,-104.812
"Cody, WY","KCOD",44.5202,-109.024
"Cowley WY, WY","KU68",44.91167,-108.4455
"Dixon Airport, WY","KDWX",41.03,-107.5
"Douglas, Converse County Airport, WY","KDGW",42.7972,-105.386
"Dubois Municipal Airport, WY","KDUB",43.55,-109.68
"Elk Mountain AWOS, WY","KEHY",41.73,-106.47
"Evanston-Uinta County Airport - Burns Field, WY","KEVW",41.2748,-111.035
"Fort Bridger WY, WY","KFBR",41.3919,-110.407
"Gillette, Gillette-Campbell County Airport, WY","KGCC",44.3489,-105.539
"Hot Springs County Airport, WY","KHSG",43.7136,-108.38969
"Hulett Municipal Airport, WY","KW43",44.6629,-104.5678
"Jackson, Jackson Hole Airport, WY","KJAC",43.6073,-110.738
"KEMMERER, WY","KEMM",41.8241,-110.557
"Lander, WY","KLND",42.8152,-108.73
"Laramie Regional Airport, WY","KLAR",41.3121,-105.675
"Mondell Field, WY","KECS",43.8854,-104.318
"Pine Bluffs Municipal Airport, WY","K82V",41.1533,-104.1302
"Pinedale, Ralph Wenz Field Airport, WY","KPNA",42.7955,-109.807
"Powell Municipal Airport, WY","KPOY",44.8672,-108.793
"Rawlins Municipal Airport, WY","KRWL",41.8056,-107.2
"Riverton Regional Airport, WY","KRIW",43.0642,-108.46
"Rock Springs, Rock Springs-Sweetwater County Airport, WY","KRKS",41.5942,-109.065
"Saratoga WY, WY","KSAA",41.4449,-106.824
"Sheridan County Airport, WY","KSHR",44.7692,-106.98
"South Big Horn County Airport, WY","KGEY",44.5168,-108.083
"South Pass, WY","KFWZ",42.52,-108.78
"Torrington Municipal Airport, WY","KTOR",42.0645,-104.153
"Worland, Worland Municipal Airport, WY","KWRL",43.9657,-107.951
"Yellowstone Lake, WY","KP60",44.54444,-110.42111
